activity_id,npdes_id,version_nmbr,perm_feature_id,perm_feature_nmbr,perm_feature_type_code,perm_feature_type_desc,limit_set_id,limit_set_schedule_id,limit_id,limit_season_id,limit_type_code,limit_begin_date,limit_end_date,nmbr_of_submission,parameter_code,parameter_desc,monitoring_location_code,monitoring_location_desc,stay_type_code,stay_type_desc,limit_value_id,limit_value_type_code,limit_value_type_desc,limit_value_nmbr,limit_unit_code,limit_unit_desc,standard_unit_code,standard_unit_desc,limit_value_standard_units,statistical_base_code,statistical_base_short_desc,statistical_base_type_code,statistical_base_type_desc,limit_value_qualifier_code,stay_value_nmbr,dmr_event_id,monitoring_period_end_date,dmr_form_value_id,value_type_code,value_type_desc,dmr_value_id,dmr_value_nmbr,dmr_unit_code,dmr_unit_desc,dmr_value_standard_units,dmr_value_qualifier_code,value_received_date,days_late,nodi_code,nodi_desc,exceedence_pct,npdes_violation_id,violation_code,violation_desc,rnc_detection_code,rnc_detection_desc,rnc_detection_date,rnc_resolution_code,rnc_resolution_desc,rnc_resolution_date,violation_severity,dmr_due_date,dmr_limit_type_code_desc,dmr_limit_type_desc
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344135,"C1","Concentration1",6,"12","SU","12","SU",6,"ME","MINIMUM","MIN","Minimum",">=",,3615038443,10/31/2023,3817726188,"C1","Concentration1",3804206901,7.65,"12","SU",7.65,"=",11/02/2023,,"","",,,"","","","",,"","",,"No Violation Identified",11/20/2023,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344135,"C1","Concentration1",6,"12","SU","12","SU",6,"ME","MINIMUM","MIN","Minimum",">=",,3615038449,11/30/2023,3817726402,"C1","Concentration1",3806256735,7.62,"12","SU",7.62,"=",12/04/2023,,"","",,,"","","","",,"","",,"No Violation Identified",12/20/2023,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344134,"C3","Concentration3",9,"12","SU","12","SU",9,"MB","MAXIMUM","MAX","Maximum","<=",,3615038449,11/30/2023,3817726405,"C3","Concentration3",3806256736,7.9,"12","SU",7.9,"=",12/04/2023,,"","",,,"","","","",,"","",,"No Violation Identified",12/20/2023,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344134,"C3","Concentration3",9,"12","SU","12","SU",9,"MB","MAXIMUM","MAX","Maximum","<=",,3615038460,12/31/2023,3817726605,"C3","Concentration3",3808725644,7.68,"12","SU",7.68,"=",01/04/2024,,"","",,,"","","","",,"","",,"No Violation Identified",01/20/2024,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344135,"C1","Concentration1",6,"12","SU","12","SU",6,"ME","MINIMUM","MIN","Minimum",">=",,3615038460,12/31/2023,3817726603,"C1","Concentration1",3808725643,7.57,"12","SU",7.57,"=",01/04/2024,,"","",,,"","","","",,"","",,"No Violation Identified",01/20/2024,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344135,"C1","Concentration1",6,"12","SU","12","SU",6,"ME","MINIMUM","MIN","Minimum",">=",,3615038470,01/31/2024,3817726770,"C1","Concentration1",3811500132,7.65,"12","SU",7.65,"=",02/06/2024,,"","",,,"","","","",,"","",,"No Violation Identified",02/20/2024,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344134,"C3","Concentration3",9,"12","SU","12","SU",9,"MB","MAXIMUM","MAX","Maximum","<=",,3615038470,01/31/2024,3817726773,"C3","Concentration3",3811500133,7.82,"12","SU",7.82,"=",02/06/2024,,"","",,,"","","","",,"","",,"No Violation Identified",02/20/2024,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344134,"C3","Concentration3",9,"12","SU","12","SU",9,"MB","MAXIMUM","MAX","Maximum","<=",,3615038480,02/29/2024,3817726952,"C3","Concentration3",3813595539,7.68,"12","SU",7.68,"=",03/11/2024,,"","",,,"","","","",,"","",,"No Violation Identified",03/20/2024,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344135,"C1","Concentration1",6,"12","SU","12","SU",6,"ME","MINIMUM","MIN","Minimum",">=",,3615038480,02/29/2024,3817726945,"C1","Concentration1",3813595538,7.56,"12","SU",7.56,"=",03/11/2024,,"","",,,"","","","",,"","",,"No Violation Identified",03/20/2024,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344135,"C1","Concentration1",6,"12","SU","12","SU",6,"ME","MINIMUM","MIN","Minimum",">=",,3615038489,03/31/2024,3817727093,"C1","Concentration1",3814650189,7.55,"12","SU",7.55,"=",04/03/2024,,"","",,,"","","","",,"","",,"No Violation Identified",04/20/2024,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344134,"C3","Concentration3",9,"12","SU","12","SU",9,"MB","MAXIMUM","MAX","Maximum","<=",,3615038489,03/31/2024,3817727098,"C3","Concentration3",3814650190,7.7,"12","SU",7.7,"=",04/03/2024,,"","",,,"","","","",,"","",,"No Violation Identified",04/20/2024,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344134,"C3","Concentration3",9,"12","SU","12","SU",9,"MB","MAXIMUM","MAX","Maximum","<=",,3615038499,04/30/2024,3817727288,"C3","Concentration3",3816751350,7.86,"12","SU",7.86,"=",05/06/2024,,"","",,,"","","","",,"","",,"No Violation Identified",05/20/2024,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917387,"0","ENF",01/01/2020,12/06/2024,1,"00400","pH","1","Effluent Gross","","",3608344135,"C1","Concentration1",6,"12","SU","12","SU",6,"ME","MINIMUM","MIN","Minimum",">=",,3615038499,04/30/2024,3817727287,"C1","Concentration1",3816751349,6.51,"12","SU",6.51,"=",05/06/2024,,"","",,,"","","","",,"","",,"No Violation Identified",05/20/2024,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3612968295,01/31/2021,3788199963,"C3","Concentration3",3732924932,14,"19","mg/L",14,"=",02/10/2021,,"","",,,"","","","",,"","",,"No Violation Identified",02/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3612968295,01/31/2021,3788199965,"Q1","Quantity1",3732924930,5.555,"26","lb/d",2.52196998,"=",02/10/2021,,"","",,,"","","","",,"","",,"No Violation Identified",02/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3612968295,01/31/2021,3788199958,"C2","Concentration2",3732924931,11.25,"19","mg/L",11.25,"=",02/10/2021,,"","",,,"","","","",,"","",,"No Violation Identified",02/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3612968298,02/28/2021,3788200079,"C3","Concentration3",3735355408,14,"19","mg/L",14,"=",03/09/2021,,"","",,,"","","","",,"","",,"No Violation Identified",03/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3612968298,02/28/2021,3788200075,"C2","Concentration2",3735355407,10.5,"19","mg/L",10.5,"=",03/09/2021,,"","",,,"","","","",,"","",,"No Violation Identified",03/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3612968298,02/28/2021,3788200080,"Q1","Quantity1",3735355406,5.2201,"26","lb/d",2.36992538,"=",03/09/2021,,"","",,,"","","","",,"","",,"No Violation Identified",03/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3612968306,03/31/2021,3788200168,"Q1","Quantity1",3736849026,3.1253,"26","lb/d",1.41888619,"=",04/13/2021,,"","",,,"","","","",,"","",,"No Violation Identified",04/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3612968306,03/31/2021,3788200164,"C2","Concentration2",3736849027,6.56,"19","mg/L",6.56,"=",04/13/2021,,"","",,,"","","","",,"","",,"No Violation Identified",04/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3612968306,03/31/2021,3788200166,"C3","Concentration3",3736849028,11,"19","mg/L",11,"=",04/13/2021,,"","",,,"","","","",,"","",,"No Violation Identified",04/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3612968313,04/30/2021,3788200243,"C3","Concentration3",3738924114,4,"19","mg/L",4,"=",05/11/2021,,"","",,,"","","","",,"","",,"No Violation Identified",05/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3612968313,04/30/2021,3788200241,"C2","Concentration2",3738924113,3.93,"19","mg/L",3.93,"=",05/11/2021,,"","",,,"","","","",,"","",,"No Violation Identified",05/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3612968313,04/30/2021,3788200245,"Q1","Quantity1",3738924112,1.844,"26","lb/d",.83717599,"=",05/11/2021,,"","",,,"","","","",,"","",,"No Violation Identified",05/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3615038173,05/31/2021,3817721129,"Q1","Quantity1",3742517022,2.3995,"26","lb/d",1.08937299,"=",06/09/2021,,"","",,,"","","","",,"","",,"No Violation Identified",06/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3615038173,05/31/2021,3817721106,"C2","Concentration2",3742517023,4.93,"19","mg/L",4.93,"=",06/09/2021,,"","",,,"","","","",,"","",,"No Violation Identified",06/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3615038173,05/31/2021,3817721124,"C3","Concentration3",3742517026,8,"19","mg/L",8,"=",06/09/2021,,"","",,,"","","","",,"","",,"No Violation Identified",06/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3615038187,06/30/2021,3817721288,"C2","Concentration2",3743840445,5.78,"19","mg/L",5.78,"=",07/13/2021,,"","",,,"","","","",,"","",,"No Violation Identified",07/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3615038187,06/30/2021,3817721326,"Q1","Quantity1",3743840444,4.8075,"26","lb/d",2.18260498,"=",07/13/2021,,"","",,,"","","","",,"","",,"No Violation Identified",07/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3615038187,06/30/2021,3817721324,"C3","Concentration3",3743840446,8,"19","mg/L",8,"=",07/13/2021,,"","",,,"","","","",,"","",,"No Violation Identified",07/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3615038201,07/31/2021,3817721463,"Q1","Quantity1",3745609915,4.4677,"26","lb/d",2.02833578,"=",08/10/2021,,"","",,,"","","","",,"","",,"No Violation Identified",08/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3615038201,07/31/2021,3817721444,"C2","Concentration2",3745609918,9.25,"19","mg/L",9.25,"=",08/10/2021,,"","",,,"","","","",,"","",,"No Violation Identified",08/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3615038201,07/31/2021,3817721452,"C3","Concentration3",3745609920,16,"19","mg/L",16,"=",08/10/2021,,"","",,,"","","","",,"","",,"No Violation Identified",08/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3615038214,08/31/2021,3817721588,"C3","Concentration3",3748558405,8,"19","mg/L",8,"=",09/14/2021,,"","",,,"","","","",,"","",,"No Violation Identified",09/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3615038214,08/31/2021,3817721587,"C2","Concentration2",3748558404,6.6,"19","mg/L",6.6,"=",09/14/2021,,"","",,,"","","","",,"","",,"No Violation Identified",09/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3615038214,08/31/2021,3817721616,"Q1","Quantity1",3748558403,3.332,"26","lb/d",1.51272799,"=",09/14/2021,,"","",,,"","","","",,"","",,"No Violation Identified",09/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3615038228,09/30/2021,3817721760,"Q1","Quantity1",3749834324,4.2987,"26","lb/d",1.95160978,"=",10/12/2021,,"","",,,"","","","",,"","",,"No Violation Identified",10/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3615038228,09/30/2021,3817721755,"C2","Concentration2",3749834325,7.75,"19","mg/L",7.75,"=",10/12/2021,,"","",,,"","","","",,"","",,"No Violation Identified",10/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3615038228,09/30/2021,3817721759,"C3","Concentration3",3749834326,10,"19","mg/L",10,"=",10/12/2021,,"","",,,"","","","",,"","",,"No Violation Identified",10/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3615038244,10/31/2021,3817721888,"C2","Concentration2",3752994428,5.75,"19","mg/L",5.75,"=",11/12/2021,,"","",,,"","","","",,"","",,"No Violation Identified",11/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3615038244,10/31/2021,3817721891,"Q1","Quantity1",3752994427,2.3876,"26","lb/d",1.08397039,"=",11/12/2021,,"","",,,"","","","",,"","",,"No Violation Identified",11/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3615038244,10/31/2021,3817721889,"C3","Concentration3",3752994429,8,"19","mg/L",8,"=",11/12/2021,,"","",,,"","","","",,"","",,"No Violation Identified",11/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3615038256,11/30/2021,3817722012,"Q1","Quantity1",3754387428,2.7925,"26","lb/d",1.26779499,"=",12/14/2021,,"","",,,"","","","",,"","",,"No Violation Identified",12/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3615038256,11/30/2021,3817722004,"C2","Concentration2",3754387429,5.58,"19","mg/L",5.58,"=",12/14/2021,,"","",,,"","","","",,"","",,"No Violation Identified",12/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3615038256,11/30/2021,3817722008,"C3","Concentration3",3754387430,9,"19","mg/L",9,"=",12/14/2021,,"","",,,"","","","",,"","",,"No Violation Identified",12/20/2021,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3615038265,12/31/2021,3817722187,"C3","Concentration3",3755822007,6,"19","mg/L",6,"=",01/12/2022,,"","",,,"","","","",,"","",,"No Violation Identified",01/20/2022,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3615038265,12/31/2021,3817722177,"C2","Concentration2",3755822006,4.98,"19","mg/L",4.98,"=",01/12/2022,,"","",,,"","","","",,"","",,"No Violation Identified",01/20/2022,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3615038265,12/31/2021,3817722191,"Q1","Quantity1",3755822005,2.8102,"26","lb/d",1.27583079,"=",01/12/2022,,"","",,,"","","","",,"","",,"No Violation Identified",01/20/2022,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344133,"Q1","Quantity1",16,"26","lb/d","01","kg/d",7.264,"DB","DAILY AV","AVG","Average","<=",,3615038272,01/31/2022,3817722369,"Q1","Quantity1",3758717257,2.5709,"26","lb/d",1.16718859,"=",02/08/2022,,"","",,,"","","","",,"","",,"No Violation Identified",02/20/2022,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344132,"C2","Concentration2",15,"19","mg/L","19","mg/L",15,"DB","DAILY AV","AVG","Average","<=",,3615038272,01/31/2022,3817722366,"C2","Concentration2",3758717258,4.7,"19","mg/L",4.7,"=",02/08/2022,,"","",,,"","","","",,"","",,"No Violation Identified",02/20/2022,"Enforcement","Base Permit"
3602064155,"TX0119407",0,3600435311,"001","EXO","External Outfall",3600478276,3600684408,3604917386,"0","ENF",01/01/2020,12/06/2024,1,"00530","Solids, total suspended","1","Effluent Gross","","",3608344131,"C3","Concentration3",60,"19","mg/L","19","mg/L",60,"SG","SINGGRAB","MAX","Maximum","<=",,3615038272,01/31/2022,3817722367,"C3","Concentration3",3758717259,6,"19","mg/L",6,"=",02/08/2022,,"","",,,"","","","",,"","",,"No Violation Identified",02/20/2022,"Enforcement","Base Permit"
